date,bm20_level,bm20_chg_pct,sentiment_value,sentiment_label,kimchi_pct,usdkrw,k_share_percent,btc_funding_bin,eth_funding_bin,btc_funding_byb,eth_funding_byb,btc_dominance
2023-06-30,271.1885,3.5263,56.0,Greed,,,,,,,,
2023-07-01,272.727,0.5673,59.0,Greed,,,,,,,,
2023-07-02,274.4977,0.6493,63.0,Greed,,,,,,,,
2023-07-03,276.5141,0.7346,62.0,Greed,,,,,,,,
2023-07-04,273.4652,-1.1026,64.0,Greed,,,,,,,,
2023-07-05,269.2853,-1.5285,61.0,Greed,,,,,,,,
2023-07-06,263.9263,-1.9901,56.0,Greed,,,,,,,,
2023-07-07,267.7932,1.4651,55.0,Greed,,,,,,,,
2023-07-08,268.9948,0.4487,58.0,Greed,,,,,,,,
2023-07-09,267.4598,-0.5706,55.0,Greed,,,,,,,,
2023-07-10,270.3547,1.0824,56.0,Greed,,,,,,,,
2023-07-11,271.2544,0.3328,57.0,Greed,,,,,,,,
2023-07-12,269.7569,-0.5521,64.0,Greed,,,,,,,,
2023-07-13,294.5687,9.1978,57.0,Greed,,,,,,,,
2023-07-14,285.4941,-3.0806,60.0,Greed,,,,,,,,
2023-07-15,285.2767,-0.0761,56.0,Greed,,,,,,,,
2023-07-16,283.2675,-0.7043,57.0,Greed,,,,,,,,
2023-07-17,283.169,-0.0348,54.0,Neutral,,,,,,,,
2023-07-18,281.0366,-0.753,56.0,Greed,,,,,,,,
2023-07-19,282.565,0.5438,50.0,Neutral,,,,,,,,
2023-07-20,283.5457,0.3471,56.0,Greed,,,,,,,,
2023-07-21,284.5053,0.3384,50.0,Neutral,,,,,,,,
2023-07-22,280.9162,-1.2615,52.0,Neutral,,,,,,,,
2023-07-23,283.744,1.0066,54.0,Neutral,,,,,,,,
2023-07-24,276.3179,-2.6172,55.0,Greed,,,,,,,,
2023-07-25,277.2477,0.3365,50.0,Neutral,,,,,,,,
2023-07-26,278.9656,0.6196,51.0,Neutral,,,,,,,,
2023-07-27,278.1996,-0.2746,51.0,Neutral,,,,,,,,
2023-07-28,278.9825,0.2814,52.0,Neutral,,,,,,,,
2023-07-29,280.7131,0.6203,52.0,Neutral,,,,,,,,
2023-07-30,278.2125,-0.8908,52.0,Neutral,,,,,,,,
2023-07-31,276.6485,-0.5622,50.0,Neutral,,,,,,,,
2023-08-01,279.6719,1.0929,53.0,Neutral,,,,,,,,
2023-08-02,273.2301,-2.3033,53.0,Neutral,,,,,,,,
2023-08-03,271.4842,-0.639,52.0,Neutral,,,,,,,,
2023-08-04,271.2066,-0.1023,54.0,Neutral,,,,,,,,
2023-08-05,272.337,0.4168,50.0,Neutral,,,,,,,,
2023-08-06,271.0556,-0.4705,49.0,Neutral,,,,,,,,
2023-08-07,271.5856,0.1955,49.0,Neutral,,,,,,,,
2023-08-08,277.4235,2.1496,54.0,Neutral,,,,,,,,
2023-08-09,277.1534,-0.0974,50.0,Neutral,,,,,,,,
2023-08-10,275.7797,-0.4956,53.0,Neutral,,,,,,,,
2023-08-11,275.3288,-0.1635,51.0,Neutral,,,,,,,,
2023-08-12,276.5505,0.4437,54.0,Neutral,,,,,,,,
2023-08-13,274.529,-0.731,54.0,Neutral,,,,,,,,
2023-08-14,276.0192,0.5428,50.0,Neutral,,,,,,,,
2023-08-15,271.5536,-1.6179,53.0,Neutral,,,,,,,,
2023-08-16,264.618,-2.554,52.0,Neutral,,,,,,,,
2023-08-17,246.7432,-6.7549,50.0,Neutral,,,,,,,,
2023-08-18,245.0649,-0.6802,37.0,Fear,,,,,,,,
2023-08-19,245.8658,0.3268,39.0,Fear,,,,,,,,
2023-08-20,247.6303,0.7177,37.0,Fear,,,,,,,,
2023-08-21,244.9225,-1.0935,38.0,Fear,,,,,,,,
2023-08-22,242.7574,-0.884,37.0,Fear,,,,,,,,
2023-08-23,247.7406,2.0527,37.0,Fear,,,,,,,,
2023-08-24,245.1169,-1.0591,41.0,Fear,,,,,,,,
2023-08-25,244.3936,-0.2951,39.0,Fear,,,,,,,,
2023-08-26,244.0943,-0.1225,38.0,Fear,,,,,,,,
2023-08-27,245.7088,0.6614,38.0,Fear,,,,,,,,
2023-08-28,245.6046,-0.0424,39.0,Fear,,,,,,,,
2023-08-29,257.2344,4.7352,39.0,Fear,,,,,,,,
2023-08-30,252.897,-1.6862,49.0,Neutral,,,,,,,,
2023-08-31,244.1492,-3.459,52.0,Neutral,,,,,,,,
2023-09-01,242.695,-0.5956,40.0,Fear,,,,,,,,
2023-09-02,243.3769,0.281,39.0,Fear,,,,,,,,
2023-09-03,243.8694,0.2024,40.0,Fear,,,,,,,,
2023-09-04,242.6267,-0.5096,40.0,Fear,,,,,,,,
2023-09-05,243.4509,0.3397,40.0,Fear,,,,,,,,
2023-09-06,243.6255,0.0717,42.0,Fear,,,,,,,,
2023-09-07,245.8852,0.9275,41.0,Fear,,,,,,,,
2023-09-08,243.6861,-0.8944,46.0,Fear,,,,,,,,
2023-09-09,243.2478,-0.1799,41.0,Fear,,,,,,,,
2023-09-10,239.6632,-1.4736,40.0,Fear,,,,,,,,
2023-09-11,232.9283,-2.8102,40.0,Fear,,,,,,,,
2023-09-12,238.2883,2.3011,30.0,Fear,,,,,,,,
2023-09-13,241.0036,1.1395,41.0,Fear,,,,,,,,
2023-09-14,243.7471,1.1384,45.0,Fear,,,,,,,,
2023-09-15,246.5236,1.1391,45.0,Fear,,,,,,,,
2023-09-16,246.781,0.1044,43.0,Fear,,,,,,,,
2023-09-17,244.8673,-0.7755,46.0,Fear,,,,,,,,
2023-09-18,247.855,1.2201,46.0,Fear,,,,,,,,
2023-09-19,251.1883,1.3449,46.0,Fear,,,,,,,,
2023-09-20,249.4346,-0.6982,47.0,Neutral,,,,,,,,
2023-09-21,244.3258,-2.0482,47.0,Neutral,,,,,,,,
2023-09-22,244.8951,0.233,43.0,Fear,,,,,,,,
2023-09-23,245.9961,0.4496,47.0,Neutral,,,,,,,,
2023-09-24,242.6256,-1.3701,44.0,Fear,,,,,,,,
2023-09-25,244.1366,0.6228,47.0,Neutral,,,,,,,,
2023-09-26,243.7017,-0.1781,46.0,Fear,,,,,,,,
2023-09-27,244.6836,0.4029,44.0,Fear,,,,,,,,
2023-09-28,250.7046,2.4607,46.0,Fear,,,,,,,,
2023-09-29,251.3581,0.2607,48.0,Neutral,,,,,,,,
2023-09-30,252.0985,0.2946,47.0,Neutral,,,,,,,,
2023-10-01,260.6807,3.4043,48.0,Neutral,,,,,,,,
2023-10-02,253.7004,-2.6777,50.0,Neutral,,,,,,,,
2023-10-03,253.7182,0.007,50.0,Neutral,,,,,,,,
2023-10-04,254.5145,0.3139,49.0,Neutral,,,,,,,,
2023-10-05,251.4852,-1.1902,48.0,Neutral,,,,,,,,
2023-10-06,255.5709,1.6246,50.0,Neutral,,,,,,,,
2023-10-07,254.4915,-0.4223,49.0,Neutral,,,,,,,,
2023-10-08,253.8904,-0.2362,50.0,Neutral,,,,,,,,
2023-10-09,247.6442,-2.4602,50.0,Neutral,,,,,,,,
2023-10-10,246.5723,-0.4328,50.0,Neutral,,,,,,,,
2023-10-11,244.2113,-0.9575,47.0,Neutral,,,,,,,,
2023-10-12,241.8356,-0.9728,45.0,Fear,,,,,,,,
2023-10-13,243.4791,0.6796,44.0,Fear,,,,,,,,
2023-10-14,243.8885,0.1681,47.0,Neutral,,,,,,,,
2023-10-15,245.2504,0.5584,45.0,Fear,,,,,,,,
2023-10-16,252.9121,3.124,47.0,Neutral,,,,,,,,
2023-10-17,250.2571,-1.0498,52.0,Neutral,,,,,,,,
2023-10-18,249.051,-0.4819,50.0,Neutral,,,,,,,,
2023-10-19,251.8121,1.1086,52.0,Neutral,,,,,,,,
2023-10-20,257.6851,2.3323,53.0,Neutral,,,,,,,,
2023-10-21,262.7357,1.96,63.0,Greed,,,,,,,,
2023-10-22,266.1266,1.2906,53.0,Neutral,,,,,,,,
2023-10-23,283.3007,6.4534,53.0,Neutral,,,,,,,,
2023-10-24,284.8553,0.5487,66.0,Greed,,,,,,,,
2023-10-25,288.7195,1.3565,72.0,Greed,,,,,,,,
2023-10-26,288.9228,0.0704,71.0,Greed,,,,,,,,
2023-10-27,285.7712,-1.0908,70.0,Greed,,,,,,,,
2023-10-28,287.2011,0.5004,65.0,Greed,,,,,,,,
2023-10-29,291.2173,1.3984,72.0,Greed,,,,,,,,
2023-10-30,293.8391,0.9003,68.0,Greed,,,,,,,,
2023-10-31,295.0648,0.4171,66.0,Greed,,,,,,,,
2023-11-01,301.315,2.1182,66.0,Greed,,,,,,,,
2023-11-02,297.6001,-1.2329,72.0,Greed,,,,,,,,
2023-11-03,298.6282,0.3455,65.0,Greed,,,,,,,,
2023-11-04,301.9615,1.1162,68.0,Greed,,,,,,,,
2023-11-05,306.0925,1.3681,70.0,Greed,,,,,,,,
2023-11-06,312.0603,1.9497,74.0,Greed,,,,,,,,
2023-11-07,311.2693,-0.2535,68.0,Greed,,,,,,,,
2023-11-08,314.705,1.1038,66.0,Greed,,,,,,,,
2023-11-09,324.9323,3.2498,69.0,Greed,,,,,,,,
2023-11-10,331.2631,1.9483,70.0,Greed,,,,,,,,
2023-11-11,331.7919,0.1596,70.0,Greed,,,,,,,,
2023-11-12,333.6429,0.5579,73.0,Greed,,,,,,,,
2023-11-13,327.2165,-1.9261,72.0,Greed,,,,,,,,
2023-11-14,319.82,-2.2604,69.0,Greed,,,,,,,,
2023-11-15,337.6681,5.5807,60.0,Greed,,,,,,,,
2023-11-16,323.7888,-4.1103,70.0,Greed,,,,,,,,
2023-11-17,326.2191,0.7506,63.0,Greed,,,,,,,,
2023-11-18,326.0734,-0.0447,69.0,Greed,,,,,,,,
2023-11-19,333.0571,2.1418,66.0,Greed,,,,,,,,
2023-11-20,329.6485,-1.0234,69.0,Greed,,,,,,,,
2023-11-21,313.8319,-4.798,71.0,Greed,,,,,,,,
2023-11-22,329.023,4.8405,62.0,Greed,,,,,,,,
2023-11-23,329.191,0.0511,66.0,Greed,,,,,,,,
2023-11-24,331.5566,0.7186,66.0,Greed,,,,,,,,
2023-11-25,333.7759,0.6694,73.0,Greed,,,,,,,,
2023-11-26,331.0796,-0.8078,73.0,Greed,,,,,,,,
2023-11-27,326.3556,-1.4268,66.0,Greed,,,,,,,,
2023-11-28,330.4996,1.2698,68.0,Greed,,,,,,,,
2023-11-29,329.7521,-0.2262,72.0,Greed,,,,,,,,
2023-11-30,330.572,0.2486,74.0,Greed,,,,,,,,
2023-12-01,336.3191,1.7385,71.0,Greed,,,,,,,,
2023-12-02,344.6344,2.4724,74.0,Greed,,,,,,,,
2023-12-03,346.1243,0.4323,73.0,Greed,,,,,,,,
2023-12-04,355.7868,2.7916,74.0,Greed,,,,,,,,
2023-12-05,364.3859,2.4169,75.0,Greed,,,,,,,,
2023-12-06,362.8149,-0.4311,72.0,Greed,,,,,,,,
2023-12-07,368.6183,1.5995,72.0,Greed,,,,,,,,
2023-12-08,380.2909,3.1666,72.0,Greed,,,,,,,,
2023-12-09,378.3781,-0.503,73.0,Greed,,,,,,,,
2023-12-10,382.344,1.0481,74.0,Greed,,,,,,,,
2023-12-11,364.1517,-4.7581,74.0,Greed,,,,,,,,
2023-12-12,365.5847,0.3935,67.0,Greed,,,,,,,,
2023-12-13,376.2396,2.9145,65.0,Greed,,,,,,,,
2023-12-14,379.6971,0.919,72.0,Greed,,,,,,,,
2023-12-15,369.3462,-2.7261,70.0,Greed,,,,,,,,
2023-12-16,377.5422,2.2191,67.0,Greed,,,,,,,,
2023-12-17,369.7813,-2.0556,73.0,Greed,,,,,,,,
2023-12-18,374.192,1.1928,65.0,Greed,,,,,,,,
2023-12-19,370.4956,-0.9878,73.0,Greed,,,,,,,,
2023-12-20,378.4321,2.1421,74.0,Greed,,,,,,,,
2023-12-21,387.9307,2.51,70.0,Greed,,,,,,,,
2023-12-22,393.5095,1.4381,74.0,Greed,,,,,,,,
2023-12-23,393.4861,-0.0059,70.0,Greed,,,,,,,,
2023-12-24,388.9071,-1.1637,71.0,Greed,,,,,,,,
2023-12-25,395.3634,1.6601,73.0,Greed,,,,,,,,
2023-12-26,389.9845,-1.3605,71.0,Greed,,,,,,,,
2023-12-27,402.368,3.1754,73.0,Greed,,,,,,,,
2023-12-28,397.4949,-1.2111,73.0,Greed,,,,,,,,
2023-12-29,391.3974,-1.534,65.0,Greed,,,,,,,,
2023-12-30,394.2447,0.7275,68.0,Greed,,,,,,,,
2023-12-31,393.2093,-0.2626,67.0,Greed,,,,,,,,
2024-01-01,406.6513,3.4185,65.0,Greed,,,,,,,,
2024-01-02,407.2356,0.1437,71.0,Greed,,,,,,,,
2024-01-03,386.2111,-5.1627,70.0,Greed,,,,,,,,
2024-01-04,395.0737,2.2948,68.0,Greed,,,,,,,,
2024-01-05,389.5628,-1.3949,72.0,Greed,,,,,,,,
2024-01-06,383.799,-1.4796,70.0,Greed,,,,,,,,
2024-01-07,377.51,-1.6386,71.0,Greed,,,,,,,,
2024-01-08,399.7408,5.8888,71.0,Greed,,,,,,,,
2024-01-09,393.172,-1.6433,76.0,Extreme Greed,,,,,,,,
2024-01-10,412.6708,4.9594,73.0,Greed,,,,,,,,
2024-01-11,415.1495,0.6006,76.0,Extreme Greed,,,,,,,,
2024-01-12,394.095,-5.0715,71.0,Greed,,,,,,,,
2024-01-13,397.9508,0.9784,64.0,Greed,,,,,,,,
2024-01-14,389.6043,-2.0974,60.0,Greed,,,,,,,,
2024-01-15,395.6082,1.541,52.0,Neutral,,,,,,,,
2024-01-16,399.6672,1.026,64.0,Greed,,,,,,,,
2024-01-17,395.0021,-1.1672,60.0,Greed,,,,,,,,
2024-01-18,382.5902,-3.1422,63.0,Greed,,,,,,,,
2024-01-19,384.2998,0.4468,51.0,Neutral,,,,,,,,
2024-01-20,387.0791,0.7232,52.0,Neutral,,,,,,,,
2024-01-21,383.3856,-0.9542,56.0,Greed,,,,,,,,
2024-01-22,365.4425,-4.6802,55.0,Greed,,,,,,,,
2024-01-23,362.6261,-0.7707,50.0,Neutral,,,,,,,,
2024-01-24,365.1464,0.695,48.0,Neutral,,,,,,,,
2024-01-25,362.5935,-0.6991,52.0,Neutral,,,,,,,,
2024-01-26,375.3288,3.5123,49.0,Neutral,,,,,,,,
2024-01-27,377.6515,0.6188,55.0,Greed,,,,,,,,
2024-01-28,377.1662,-0.1285,54.0,Neutral,,,,,,,,
2024-01-29,386.6147,2.5051,55.0,Greed,,,,,,,,
2024-01-30,383.7786,-0.7336,61.0,Greed,,,,,,,,
2024-01-31,377.2843,-1.6922,60.0,Greed,,,,,,,,
2024-02-01,382.0831,1.2719,63.0,Greed,,,,,,,,
2024-02-02,385.1181,0.7943,63.0,Greed,,,,,,,,
2024-02-03,383.6593,-0.3788,60.0,Greed,,,,,,,,
2024-02-04,380.6251,-0.7909,60.0,Greed,,,,,,,,
2024-02-05,381.2775,0.1714,60.0,Greed,,,,,,,,
2024-02-06,385.2243,1.0352,64.0,Greed,,,,,,,,
2024-02-07,393.5264,2.1551,62.0,Greed,,,,,,,,
2024-02-08,397.7667,1.0775,66.0,Greed,,,,,,,,
2024-02-09,408.7785,2.7684,72.0,Greed,,,,,,,,
2024-02-10,412.2908,0.8592,74.0,Greed,,,,,,,,
2024-02-11,414.8732,0.6264,71.0,Greed,,,,,,,,
2024-02-12,430.2122,3.6973,70.0,Greed,,,,,,,,
2024-02-13,424.6297,-1.2976,79.0,Extreme Greed,,,,,,,,
2024-02-14,441.5376,3.9818,74.0,Greed,,,,,,,,
2024-02-15,445.5966,0.9193,72.0,Greed,,,,,,,,
2024-02-16,445.1646,-0.0969,72.0,Greed,,,,,,,,
2024-02-17,442.3425,-0.6339,76.0,Extreme Greed,,,,,,,,
2024-02-18,449.6328,1.6481,72.0,Greed,,,,,,,,
2024-02-19,452.714,0.6853,75.0,Greed,,,,,,,,
2024-02-20,453.38,0.1471,72.0,Greed,,,,,,,,
2024-02-21,447.6759,-1.2581,78.0,Extreme Greed,,,,,,,,
2024-02-22,444.7447,-0.6548,74.0,Greed,,,,,,,,
2024-02-23,440.8552,-0.8745,76.0,Extreme Greed,,,,,,,,
2024-02-24,449.9734,2.0683,72.0,Greed,,,,,,,,
2024-02-25,454.1918,0.9375,74.0,Greed,,,,,,,,
2024-02-26,470.2242,3.5299,72.0,Greed,,,,,,,,
2024-02-27,482.923,2.7006,79.0,Extreme Greed,,,,,,,,
2024-02-28,507.8796,5.1678,82.0,Extreme Greed,,,,,,,,
2024-02-29,505.5695,-0.4549,80.0,Extreme Greed,,,,,,,,
2024-03-01,525.2234,3.8875,80.0,Extreme Greed,,,,,,,,
2024-03-02,544.3871,3.6487,80.0,Extreme Greed,,,,,,,,
2024-03-03,547.5254,0.5765,83.0,Extreme Greed,,,,,,,,
2024-03-04,578.2234,5.6067,82.0,Extreme Greed,,,,,,,,
2024-03-05,547.8817,-5.2474,90.0,Extreme Greed,,,,,,,,
2024-03-06,577.4018,5.388,75.0,Greed,,,,,,,,
2024-03-07,587.4922,1.7476,82.0,Extreme Greed,,,,,,,,
2024-03-08,594.2193,1.1451,81.0,Extreme Greed,,,,,,,,
2024-03-09,598.9619,0.7981,84.0,Extreme Greed,,,,,,,,
2024-03-10,597.9825,-0.1635,79.0,Extreme Greed,,,,,,,,
2024-03-11,631.0819,5.5352,82.0,Extreme Greed,,,,,,,,
2024-03-12,629.0716,-0.3185,81.0,Extreme Greed,,,,,,,,
2024-03-13,643.6566,2.3185,81.0,Extreme Greed,,,,,,,,
2024-03-14,633.7309,-1.5421,88.0,Extreme Greed,,,,,,,,
2024-03-15,613.9433,-3.1224,83.0,Extreme Greed,,,,,,,,
2024-03-16,575.8362,-6.2069,81.0,Extreme Greed,,,,,,,,
2024-03-17,602.4885,4.6285,79.0,Extreme Greed,,,,,,,,
2024-03-18,590.1803,-2.0429,77.0,Extreme Greed,,,,,,,,
2024-03-19,539.2819,-8.6242,79.0,Extreme Greed,,,,,,,,
2024-03-20,589.0662,9.2316,74.0,Greed,,,,,,,,
2024-03-21,580.4088,-1.4697,78.0,Extreme Greed,,,,,,,,
2024-03-22,568.4091,-2.0675,75.0,Greed,,,,,,,,
2024-03-23,573.9506,0.9749,73.0,Greed,,,,,,,,
2024-03-24,597.4259,4.0901,74.0,Greed,,,,,,,,
2024-03-25,618.7296,3.5659,75.0,Greed,,,,,,,,
2024-03-26,620.9598,0.3604,81.0,Extreme Greed,,,,,,,,
2024-03-27,612.6873,-1.3322,83.0,Extreme Greed,,,,,,,,
2024-03-28,623.2207,1.7192,80.0,Extreme Greed,,,,,,,,
2024-03-29,623.1661,-0.0088,79.0,Extreme Greed,,,,,,,,
2024-03-30,619.1566,-0.6434,75.0,Greed,,,,,,,,
2024-03-31,637.3961,2.9459,75.0,Greed,,,,,,,,
2024-04-01,615.6622,-3.4098,79.0,Extreme Greed,,,,,,,,
2024-04-02,583.2957,-5.2572,79.0,Extreme Greed,,,,,,,,
2024-04-03,584.0627,0.1315,71.0,Greed,,,,,,,,
2024-04-04,598.1057,2.4044,70.0,Greed,,,,,,,,
2024-04-05,593.0949,-0.8378,79.0,Extreme Greed,,,,,,,,
2024-04-06,602.0131,1.5037,75.0,Greed,,,,,,,,
2024-04-07,609.0968,1.1767,78.0,Extreme Greed,,,,,,,,
2024-04-08,632.1776,3.7893,76.0,Extreme Greed,,,,,,,,
2024-04-09,610.2669,-3.4659,80.0,Extreme Greed,,,,,,,,
2024-04-10,616.6162,1.0404,78.0,Extreme Greed,,,,,,,,
2024-04-11,612.5595,-0.6579,76.0,Extreme Greed,,,,,,,,
2024-04-12,569.038,-7.1049,79.0,Extreme Greed,,,,,,,,
2024-04-13,525.9532,-7.5715,72.0,Greed,,,,,,,,
2024-04-14,550.3774,4.6438,72.0,Greed,,,,,,,,
2024-04-15,535.0848,-2.7786,74.0,Greed,,,,,,,,
2024-04-16,534.2253,-0.1606,65.0,Greed,,,,,,,,
2024-04-17,518.587,-2.9273,67.0,Greed,,,,,,,,
2024-04-18,535.3516,3.2327,57.0,Greed,,,,,,,,
2024-04-19,536.6723,0.2467,66.0,Greed,,,,,,,,
2024-04-20,558.2749,4.0253,66.0,Greed,,,,,,,,
2024-04-21,555.7524,-0.4518,72.0,Greed,,,,,,,,
2024-04-22,571.239,2.7866,73.0,Greed,,,,,,,,
2024-04-23,566.5615,-0.8188,71.0,Greed,,,,,,,,
2024-04-24,550.6674,-2.8054,72.0,Greed,,,,,,,,
2024-04-25,552.3203,0.3002,72.0,Greed,,,,,,,,
2024-04-26,545.9843,-1.1472,70.0,Greed,,,,,,,,
2024-04-27,549.6327,0.6682,67.0,Greed,,,,,,,,
2024-04-28,547.1621,-0.4495,65.0,Greed,,,,,,,,
2024-04-29,546.1264,-0.1893,67.0,Greed,,,,,,,,
2024-04-30,519.6479,-4.8484,67.0,Greed,,,,,,,,
2024-05-01,514.6342,-0.9648,54.0,Neutral,,,,,,,,
2024-05-02,521.0313,1.243,43.0,Fear,,,,,,,,
2024-05-03,544.8322,4.568,48.0,Neutral,,,,,,,,
2024-05-04,550.0791,0.963,67.0,Greed,,,,,,,,
2024-05-05,553.2234,0.5716,69.0,Greed,,,,,,,,
2024-05-06,546.4703,-1.2207,71.0,Greed,,,,,,,,
2024-05-07,536.8765,-1.7556,68.0,Greed,,,,,,,,
2024-05-08,530.2774,-1.2292,64.0,Greed,,,,,,,,
2024-05-09,544.3748,2.6585,55.0,Greed,,,,,,,,
2024-05-10,527.2246,-3.1504,66.0,Greed,,,,,,,,
2024-05-11,526.8764,-0.066,53.0,Neutral,,,,,,,,
2024-05-12,528.5346,0.3147,56.0,Greed,,,,,,,,
2024-05-13,534.9136,1.2069,57.0,Greed,,,,,,,,
2024-05-14,524.0804,-2.0252,66.0,Greed,,,,,,,,
2024-05-15,555.6787,6.0293,64.0,Greed,,,,,,,,
2024-05-16,548.8767,-1.2241,70.0,Greed,,,,,,,,
2024-05-17,565.5748,3.0422,74.0,Greed,,,,,,,,
2024-05-18,566.0045,0.076,73.0,Greed,,,,,,,,
2024-05-19,557.4693,-1.508,72.0,Greed,,,,,,,,
2024-05-20,608.8336,9.2138,70.0,Greed,,,,,,,,
2024-05-21,607.8983,-0.1536,76.0,Extreme Greed,,,,,,,,
2024-05-22,599.3041,-1.4138,76.0,Extreme Greed,,,,,,,,
2024-05-23,592.6345,-1.1129,76.0,Extreme Greed,,,,,,,,
2024-05-24,593.2267,0.0999,74.0,Greed,,,,,,,,
2024-05-25,598.8075,0.9408,76.0,Extreme Greed,,,,,,,,
2024-05-26,594.0861,-0.7885,75.0,Greed,,,,,,,,
2024-05-27,604.6726,1.782,74.0,Greed,,,,,,,,
2024-05-28,596.7528,-1.3098,72.0,Greed,,,,,,,,
2024-05-29,590.7476,-1.0063,72.0,Greed,,,,,,,,
2024-05-30,588.9079,-0.3114,73.0,Greed,,,,,,,,
2024-05-31,585.611,-0.5598,73.0,Greed,,,,,,,,
2024-06-01,589.24,0.6197,72.0,Greed,,,,,,,,
2024-06-02,587.4335,-0.3066,73.0,Greed,,,,,,,,
2024-06-03,591.2031,0.6417,73.0,Greed,,,,,,,,
2024-06-04,605.5684,2.4298,73.0,Greed,,,,,,,,
2024-06-05,611.5411,0.9863,75.0,Greed,,,,,,,,
2024-06-06,606.8937,-0.7599,78.0,Extreme Greed,,,,,,,,
2024-06-07,586.6275,-3.3393,77.0,Extreme Greed,,,,,,,,
2024-06-08,581.2663,-0.9139,72.0,Greed,,,,,,,,
2024-06-09,585.3508,0.7027,75.0,Greed,,,,,,,,
2024-06-10,579.8059,-0.9473,72.0,Greed,,,,,,,,
2024-06-11,558.8439,-3.6153,74.0,Greed,,,,,,,,
2024-06-12,571.8051,2.3193,72.0,Greed,,,,,,,,
2024-06-13,556.0667,-2.7524,70.0,Greed,,,,,,,,
2024-06-14,550.1431,-1.0653,74.0,Greed,,,,,,,,
2024-06-15,555.8415,1.0358,74.0,Greed,,,,,,,,
2024-06-16,560.9689,0.9225,71.0,Greed,,,,,,,,
2024-06-17,549.0204,-2.13,71.0,Greed,,,,,,,,
2024-06-18,533.451,-2.8359,74.0,Greed,,,,,,,,
2024-06-19,537.5228,0.7633,64.0,Greed,,,,,,,,
2024-06-20,535.8431,-0.3125,60.0,Greed,,,,,,,,
2024-06-21,533.9259,-0.3578,63.0,Greed,,,,,,,,
2024-06-22,533.2662,-0.1236,53.0,Neutral,,,,,,,,
2024-06-23,524.7471,-1.5975,55.0,Greed,,,,,,,,
2024-06-24,513.8329,-2.0799,51.0,Neutral,,,,,,,,
2024-06-25,525.0111,2.1755,30.0,Fear,,,,,,,,
2024-06-26,518.2803,-1.282,46.0,Fear,,,,,,,,
2024-06-27,529.771,2.2171,40.0,Fear,,,,,,,,
2024-06-28,518.6166,-2.1055,47.0,Neutral,,,,,,,,
2024-06-29,520.1785,0.3012,30.0,Fear,,,,,,,,
2024-06-30,532.0993,2.2917,47.0,Neutral,,,,,,,,
2024-07-01,532.86,0.143,53.0,Neutral,,,,,,,,
2024-07-02,534.094,0.2316,51.0,Neutral,,,,,,,,
2024-07-03,514.3485,-3.697,50.0,Neutral,,,,,,,,
2024-07-04,481.7649,-6.3349,44.0,Fear,,,,,,,,
2024-07-05,475.6953,-1.2599,29.0,Fear,,,,,,,,
2024-07-06,496.7224,4.4203,26.0,Fear,,,,,,,,
2024-07-07,471.4173,-5.0944,29.0,Fear,,,,,,,,
2024-07-08,482.9417,2.4446,28.0,Fear,,,,,,,,
2024-07-09,490.3938,1.5431,27.0,Fear,,,,,,,,
2024-07-10,492.7885,0.4883,28.0,Fear,,,,,,,,
2024-07-11,491.483,-0.2649,29.0,Fear,,,,,,,,
2024-07-12,500.4199,1.8184,25.0,Extreme Fear,,,,,,,,
2024-07-13,511.3266,2.1795,25.0,Extreme Fear,,,,,,,,
2024-07-14,521.3922,1.9685,33.0,Fear,,,,,,,,
2024-07-15,552.3445,5.9365,52.0,Neutral,,,,,,,,
2024-07-16,551.9282,-0.0754,65.0,Greed,,,,,,,,
2024-07-17,546.6224,-0.9613,69.0,Greed,,,,,,,,
2024-07-18,542.3989,-0.7727,61.0,Greed,,,,,,,,
2024-07-19,559.8664,3.2204,60.0,Greed,,,,,,,,
2024-07-20,564.0883,0.7541,74.0,Greed,,,,,,,,
2024-07-21,572.1371,1.4269,74.0,Greed,,,,,,,,
2024-07-22,560.7984,-1.9818,70.0,Greed,,,,,,,,
2024-07-23,551.9548,-1.577,71.0,Greed,,,,,,,,
2024-07-24,543.2404,-1.5788,69.0,Greed,,,,,,,,
2024-07-25,533.3041,-1.8291,68.0,Greed,,,,,,,,
2024-07-26,550.6726,3.2568,68.0,Greed,,,,,,,,
2024-07-27,548.9411,-0.3144,72.0,Greed,,,,,,,,
2024-07-28,549.7016,0.1385,71.0,Greed,,,,,,,,
2024-07-29,547.4338,-0.4126,74.0,Greed,,,,,,,,
2024-07-30,542.4209,-0.9157,67.0,Greed,,,,,,,,
2024-07-31,531.9396,-1.9323,61.0,Greed,,,,,,,,
2024-08-01,530.5655,-0.2583,52.0,Neutral,,,,,,,,
2024-08-02,498.9962,-5.9501,57.0,Greed,,,,,,,,
2024-08-03,488.4149,-2.1205,37.0,Fear,,,,,,,,
2024-08-04,463.8723,-5.0249,34.0,Fear,,,,,,,,
2024-08-05,428.2571,-7.6778,26.0,Fear,,,,,,,,
2024-08-06,443.3018,3.513,17.0,Extreme Fear,,,,,,,,
2024-08-07,436.7631,-1.475,29.0,Fear,,,,,,,,
2024-08-08,483.5042,10.7017,20.0,Extreme Fear,,,,,,,,
2024-08-09,474.7088,-1.8191,48.0,Neutral,,,,,,,,
2024-08-10,477.2989,0.5456,40.0,Fear,,,,,,,,
2024-08-11,458.877,-3.8596,39.0,Fear,,,,,,,,
