date,index,ret
2019-10-21,37.680981,0.0034763
2019-10-22,37.038315,-0.01705545
2019-10-23,34.813626,-0.06006453
2019-10-24,35.057436,0.00700329
2019-10-25,39.175999,0.11748045
2019-10-26,39.642736,0.01191386
2019-10-27,40.904218,0.03182127
2019-10-28,40.576885,-0.00800245
2019-10-29,41.651876,0.0264927
2019-10-30,40.736864,-0.02196808
2019-10-31,40.717003,-0.00048754
2019-11-01,40.872081,0.00380867
2019-11-02,41.133666,0.00640009
2019-11-03,40.774584,-0.00872963
2019-11-04,41.638481,0.02118715
2019-11-05,41.986184,0.00835051
2019-11-06,42.409448,0.01008105
2019-11-07,41.909706,-0.01178376
2019-11-08,40.34403,-0.0373583
2019-11-09,40.611779,0.00663664
2019-11-10,41.576067,0.02374406
2019-11-11,40.598259,-0.02351855
2019-11-12,40.853603,0.00628955
2019-11-13,41.041324,0.00459496
2019-11-14,40.693714,-0.00846976
2019-11-15,39.599469,-0.02688977
2019-11-16,39.976977,0.00953316
2019-11-17,40.091325,0.00286034
2019-11-18,38.816332,-0.03180222
2019-11-19,38.243793,-0.01474995
2019-11-20,37.638067,-0.01583855
2019-11-21,35.469957,-0.05760416
2019-11-22,33.550432,-0.05411694
2019-11-23,34.35433,0.02396089
2019-11-24,32.312756,-0.05942697
2019-11-25,32.637031,0.0100355
2019-11-26,33.225032,0.01801637
2019-11-27,34.177439,0.02866535
2019-11-28,33.936906,-0.00703777
2019-11-29,35.078057,0.03362566
2019-11-30,34.343279,-0.02094696
2019-12-01,33.877617,-0.01355902
2019-12-02,33.362592,-0.01520252
2019-12-03,33.311722,-0.00152477
2019-12-04,32.911565,-0.01201251
2019-12-05,33.627492,0.02175305
2019-12-06,33.877737,0.00744169
2019-12-07,33.955535,0.00229642
2019-12-08,34.215881,0.00766726
2019-12-09,33.620478,-0.01740135
2019-12-10,33.154731,-0.01385309
2019-12-11,32.93039,-0.00676649
2019-12-12,33.15648,0.00686569
2019-12-13,33.261803,0.00317655
2019-12-14,32.657193,-0.01817731
2019-12-15,32.772666,0.00353591
2019-12-16,31.230644,-0.04705206
2019-12-17,29.08431,-0.06872526
2019-12-18,31.46241,0.08176573
2019-12-19,30.930112,-0.01691853
2019-12-20,31.212976,0.00914526
2019-12-21,30.963322,-0.00799841
2019-12-22,32.029807,0.03444349
2019-12-23,31.300957,-0.02275536
2019-12-24,31.222767,-0.002498
2019-12-25,30.8246,-0.01275247
2019-12-26,30.84492,0.00065923
2019-12-27,31.088408,0.00789394
2019-12-28,31.303599,0.00692191
2019-12-29,32.092284,0.0251947
2019-12-30,31.600061,-0.01533773
2019-12-31,31.046814,-0.01750779
2020-01-01,31.215047,0.00541871
2020-01-02,30.233445,-0.03144644
2020-01-03,31.718979,0.04913545
2020-01-04,32.066893,0.01096863
2020-01-05,32.193989,0.00396345
2020-01-06,33.924063,0.05373905
2020-01-07,34.38814,0.01367987
2020-01-08,34.020212,-0.01069926
2020-01-09,33.585619,-0.01277456
2020-01-10,34.659228,0.03196632
2020-01-11,34.504954,-0.00445115
2020-01-12,35.113286,0.01763028
2020-01-13,34.747661,-0.01041272
2020-01-14,38.519383,0.10854607
2020-01-15,38.928155,0.01061209
2020-01-16,38.760907,-0.00429633
2020-01-17,40.322873,0.04029747
2020-01-18,40.231196,-0.00227358
2020-01-19,38.928332,-0.03238443
2020-01-20,39.068929,0.0036117
2020-01-21,39.625179,0.01423766
2020-01-22,39.436156,-0.00477029
2020-01-23,38.003107,-0.03633845
2020-01-24,38.073106,0.00184194
2020-01-25,37.632244,-0.01157936
